country_name, 1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
Romania,0.100,0.104*,0.108*,0.112*,0.116*,0.120,0.122*,0.124*,0.126*,0.128*,0.130,0.134*,0.138*,0.142*,0.146*,0.150,0.156*,0.162*,0.168*,0.174*,0.180,0.186*,0.192*,0.198*,0.204*,0.210,0.222*,0.234*,0.246*,0.258*,0.270,0.290*,0.310*,0.330*,0.350*,0.370,0.424*,0.478*,0.532*,0.586*,0.640,0.680*,0.720*,0.760*,0.800*,0.840,0.918*,0.996*,1.074*,1.152*,1.230,1.422*,1.614*,1.806*,1.998*,2.190,2.250*,2.310*,2.370*,2.430*,2.490,2.576*,2.662*,2.748*,2.834*,2.920,3.012*,3.104*,3.196*,3.288*,3.380,3.446*,3.512*,3.578*,3.644*,3.710,3.870*,4.030*,4.190*,4.350*,4.510,4.586*,4.662*,4.738*,4.814*,4.890,4.990*,5.090*,5.190*,5.290*,5.390,5.476*,5.562*,5.648*,5.734*,5.820,6.066*,6.312*,6.558*,6.804*,7.050,7.258*,7.466*,7.674*,7.882*,8.090,8.228*,8.366*,8.504*,8.642*,8.780,8.890*,9.000*,9.110*,9.220*,9.330,9.432*,9.534*,9.636*,9.738*,9.840,9.946*,10.052*,10.158*,10.264*,10.370,10.436*,10.502*,10.568*,10.634*,10.700,10.738*,10.776*,10.814*,10.852*,10.890,10.960*,11.030*,11.100*,11.170*,11.240,11.206*,11.172*,11.138*,11.104*,11.070,11.112*,11.154*,11.196*,11.238*,11.280,
Zimbabwe,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.012*,0.014*,0.016*,0.018*,0.020,0.028*,0.036*,0.044*,0.052*,0.060,0.072*,0.084*,0.096*,0.108*,0.120,0.136*,0.152*,0.168*,0.184*,0.200,0.226*,0.252*,0.278*,0.304*,0.330,0.370*,0.410*,0.450*,0.490*,0.530,0.604*,0.678*,0.752*,0.826*,0.900,0.952*,1.004*,1.056*,1.108*,1.160,1.184*,1.208*,1.232*,1.256*,1.280,1.356*,1.432*,1.508*,1.584*,1.660,1.726*,1.792*,1.858*,1.924*,1.990,2.068*,2.146*,2.224*,2.302*,2.380,2.440*,2.500*,2.560*,2.620*,2.680,2.788*,2.896*,3.004*,3.112*,3.220,3.284*,3.348*,3.412*,3.476*,3.540,3.638*,3.736*,3.834*,3.932*,4.030,4.192*,4.354*,4.516*,4.678*,4.840,5.066*,5.292*,5.518*,5.744*,5.970,6.146*,6.322*,6.498*,6.674*,6.850,6.932*,7.014*,7.096*,7.178*,7.260,7.338*,7.416*,7.494*,7.572*,7.650,7.692*,7.734*,7.776*,7.818*,7.860,7.894*,7.928*,7.962*,7.996*,8.030,8.088*,8.146*,8.204*,8.262*,8.320,
Cambodia,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.012*,0.014*,0.016*,0.018*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.022*,0.024*,0.026*,0.028*,0.030,0.032*,0.034*,0.036*,0.038*,0.040,0.046*,0.052*,0.058*,0.064*,0.070,0.114*,0.158*,0.202*,0.246*,0.290,0.320*,0.350*,0.380*,0.410*,0.440,0.486*,0.532*,0.578*,0.624*,0.670,0.782*,0.894*,1.006*,1.118*,1.230,1.290*,1.350*,1.410*,1.470*,1.530,1.606*,1.682*,1.758*,1.834*,1.910,1.990*,2.070*,2.150*,2.230*,2.310,2.380*,2.450*,2.520*,2.590*,2.660,2.706*,2.752*,2.798*,2.844*,2.890,2.952*,3.014*,3.076*,3.138*,3.200,3.242*,3.284*,3.326*,3.368*,3.410,3.456*,3.502*,3.548*,3.594*,3.640,3.764*,3.888*,4.012*,4.136*,4.260,4.396*,4.532*,4.668*,4.804*,4.940,5.016*,5.092*,5.168*,5.244*,5.320,5.418*,5.516*,5.614*,5.712*,5.810,
Sudan,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.012*,0.014*,0.016*,0.018*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.022*,0.024*,0.026*,0.028*,0.030,0.054*,0.078*,0.102*,0.126*,0.150,0.152*,0.154*,0.156*,0.158*,0.160,0.164*,0.168*,0.172*,0.176*,0.180,0.188*,0.196*,0.204*,0.212*,0.220,0.224*,0.228*,0.232*,0.236*,0.240,0.246*,0.252*,0.258*,0.264*,0.270,0.274*,0.278*,0.282*,0.286*,0.290,0.302*,0.314*,0.326*,0.338*,0.350,0.366*,0.382*,0.398*,0.414*,0.430,0.446*,0.462*,0.478*,0.494*,0.510,0.534*,0.558*,0.582*,0.606*,0.630,0.660*,0.690*,0.720*,0.750*,0.780,0.830*,0.880*,0.930*,0.980*,1.030,1.108*,1.186*,1.264*,1.342*,1.420,1.522*,1.624*,1.726*,1.828*,1.930,2.024*,2.118*,2.212*,2.306*,2.400,2.476*,2.552*,2.628*,2.704*,2.780,2.842*,2.904*,2.966*,3.028*,3.090,3.134*,3.178*,3.222*,3.266*,3.310,3.346*,3.382*,3.418*,3.454*,3.490,3.562*,3.634*,3.706*,3.778*,3.850,3.956*,4.062*,4.168*,4.274*,4.380,
Czechia,3.190,3.202*,3.214*,3.226*,3.238*,3.250,3.272*,3.294*,3.316*,3.338*,3.360,3.382*,3.404*,3.426*,3.448*,3.470,3.494*,3.518*,3.542*,3.566*,3.590,3.612*,3.634*,3.656*,3.678*,3.700,3.724*,3.748*,3.772*,3.796*,3.820,3.882*,3.944*,4.006*,4.068*,4.130,4.180*,4.230*,4.280*,4.330*,4.380,4.426*,4.472*,4.518*,4.564*,4.610,4.646*,4.682*,4.718*,4.754*,4.790,4.858*,4.926*,4.994*,5.062*,5.130,5.184*,5.238*,5.292*,5.346*,5.400,5.460*,5.520*,5.580*,5.640*,5.700,5.762*,5.824*,5.886*,5.948*,6.010,6.068*,6.126*,6.184*,6.242*,6.300,6.684*,7.068*,7.452*,7.836*,8.220,8.250*,8.280*,8.310*,8.340*,8.370,8.394*,8.418*,8.442*,8.466*,8.490,8.624*,8.758*,8.892*,9.026*,9.160,9.304*,9.448*,9.592*,9.736*,9.880,9.972*,10.064*,10.156*,10.248*,10.340,10.410*,10.480*,10.550*,10.620*,10.690,10.734*,10.778*,10.822*,10.866*,10.910,10.998*,11.086*,11.174*,11.262*,11.350,11.540*,11.730*,11.920*,12.110*,12.300,12.396*,12.492*,12.588*,12.684*,12.780,12.786*,12.792*,12.798*,12.804*,12.810,12.808*,12.806*,12.804*,12.802*,12.800,12.826*,12.852*,12.878*,12.904*,12.930,12.930*,12.930*,12.930*,12.930*,12.930,
Mali,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.012*,0.014*,0.016*,0.018*,0.020,0.022*,0.024*,0.026*,0.028*,0.030,0.032*,0.034*,0.036*,0.038*,0.040,0.052*,0.064*,0.076*,0.088*,0.100,0.102*,0.104*,0.106*,0.108*,0.110,0.114*,0.118*,0.122*,0.126*,0.130,0.136*,0.142*,0.148*,0.154*,0.160,0.164*,0.168*,0.172*,0.176*,0.180,0.184*,0.188*,0.192*,0.196*,0.200,0.212*,0.224*,0.236*,0.248*,0.260,0.270*,0.280*,0.290*,0.300*,0.310,0.340*,0.370*,0.400*,0.430*,0.460,0.498*,0.536*,0.574*,0.612*,0.650,0.686*,0.722*,0.758*,0.794*,0.830,0.854*,0.878*,0.902*,0.926*,0.950,0.974*,0.998*,1.022*,1.046*,1.070,1.116*,1.162*,1.208*,1.254*,1.300,1.402*,1.504*,1.606*,1.708*,1.810,1.876*,1.942*,2.008*,2.074*,2.140,2.268*,2.396*,2.524*,2.652*,2.780,2.934*,3.088*,3.242*,3.396*,3.550,
Botswana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.270,10.332*,10.394*,10.456*,10.518*,10.580,
Moldova,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.800,10.808*,10.816*,10.824*,10.832*,10.840,
Central African Republic,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.210,4.296*,4.382*,4.468*,4.554*,4.640,
New Zealand,3.580,3.558*,3.536*,3.514*,3.492*,3.470,3.500*,3.530*,3.560*,3.590*,3.620,3.668*,3.716*,3.764*,3.812*,3.860,3.912*,3.964*,4.016*,4.068*,4.120,4.166*,4.212*,4.258*,4.304*,4.350,4.380*,4.410*,4.440*,4.470*,4.500,4.536*,4.572*,4.608*,4.644*,4.680,4.752*,4.824*,4.896*,4.968*,5.040,5.128*,5.216*,5.304*,5.392*,5.480,5.558*,5.636*,5.714*,5.792*,5.870,5.958*,6.046*,6.134*,6.222*,6.310,6.416*,6.522*,6.628*,6.734*,6.840,6.986*,7.132*,7.278*,7.424*,7.570,7.646*,7.722*,7.798*,7.874*,7.950,8.022*,8.094*,8.166*,8.238*,8.310,8.516*,8.722*,8.928*,9.134*,9.340,9.406*,9.472*,9.538*,9.604*,9.670,9.760*,9.850*,9.940*,10.030*,10.120,10.132*,10.144*,10.156*,10.168*,10.180,10.378*,10.576*,10.774*,10.972*,11.170,11.342*,11.514*,11.686*,11.858*,12.030,11.986*,11.942*,11.898*,11.854*,11.810,11.810*,11.810*,11.810*,11.810*,11.810,11.786*,11.762*,11.738*,11.714*,11.690,11.714*,11.738*,11.762*,11.786*,11.810,11.844*,11.878*,11.912*,11.946*,11.980,11.984*,11.988*,11.992*,11.996*,12.000,11.824*,11.648*,11.472*,11.296*,11.120,11.078*,11.036*,10.994*,10.952*,10.910,10.890*,10.870*,10.850*,10.830*,10.810,
Cuba,0.120,0.126*,0.132*,0.138*,0.144*,0.150,0.160*,0.170*,0.180*,0.190*,0.200,0.210*,0.220*,0.230*,0.240*,0.250,0.266*,0.282*,0.298*,0.314*,0.330,0.352*,0.374*,0.396*,0.418*,0.440,0.516*,0.592*,0.668*,0.744*,0.820,0.920*,1.020*,1.120*,1.220*,1.320,1.372*,1.424*,1.476*,1.528*,1.580,1.670*,1.760*,1.850*,1.940*,2.030,2.080*,2.130*,2.180*,2.230*,2.280,2.346*,2.412*,2.478*,2.544*,2.610,2.680*,2.750*,2.820*,2.890*,2.960,3.000*,3.040*,3.080*,3.120*,3.160,3.190*,3.220*,3.250*,3.280*,3.310,3.332*,3.354*,3.376*,3.398*,3.420,3.452*,3.484*,3.516*,3.548*,3.580,3.596*,3.612*,3.628*,3.644*,3.660,3.744*,3.828*,3.912*,3.996*,4.080,4.174*,4.268*,4.362*,4.456*,4.550,4.722*,4.894*,5.066*,5.238*,5.410,5.624*,5.838*,6.052*,6.266*,6.480,6.748*,7.016*,7.284*,7.552*,7.820,7.984*,8.148*,8.312*,8.476*,8.640,8.754*,8.868*,8.982*,9.096*,9.210,9.284*,9.358*,9.432*,9.506*,9.580,9.640*,9.700*,9.760*,9.820*,9.880,9.976*,10.072*,10.168*,10.264*,10.360,10.500*,10.640*,10.780*,10.920*,11.060,11.072*,11.084*,11.096*,11.108*,11.120,11.218*,11.316*,11.414*,11.512*,11.610,
Vietnam,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.990,8.062*,8.134*,8.206*,8.278*,8.350,
Tunisia,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.012*,0.014*,0.016*,0.018*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.032*,0.044*,0.056*,0.068*,0.080,0.090*,0.100*,0.110*,0.120*,0.130,0.140*,0.150*,0.160*,0.170*,0.180,0.184*,0.188*,0.192*,0.196*,0.200,0.210*,0.220*,0.230*,0.240*,0.250,0.284*,0.318*,0.352*,0.386*,0.420,0.438*,0.456*,0.474*,0.492*,0.510,0.526*,0.542*,0.558*,0.574*,0.590,0.608*,0.626*,0.644*,0.662*,0.680,0.708*,0.736*,0.764*,0.792*,0.820,0.848*,0.876*,0.904*,0.932*,0.960,1.042*,1.124*,1.206*,1.288*,1.370,1.476*,1.582*,1.688*,1.794*,1.900,2.046*,2.192*,2.338*,2.484*,2.630,2.798*,2.966*,3.134*,3.302*,3.470,3.562*,3.654*,3.746*,3.838*,3.930,4.080*,4.230*,4.380*,4.530*,4.680,4.840*,5.000*,5.160*,5.320*,5.480,5.648*,5.816*,5.984*,6.152*,6.320,6.498*,6.676*,6.854*,7.032*,7.210,7.368*,7.526*,7.684*,7.842*,8.000,8.126*,8.252*,8.378*,8.504*,8.630,8.762*,8.894*,9.026*,9.158*,9.290,
Taiwan,0.000,0.001*,0.001*,0.002*,0.002*,0.000,0.003*,0.004*,0.004*,0.005*,0.000,0.005*,0.006*,0.007*,0.007*,0.000,0.008*,0.009*,0.009*,0.009*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.012*,0.014*,0.016*,0.018*,0.020,0.022*,0.024*,0.026*,0.028*,0.030,0.038*,0.046*,0.054*,0.062*,0.070,0.076*,0.082*,0.088*,0.094*,0.100,0.186*,0.272*,0.358*,0.444*,0.530,0.600*,0.670*,0.740*,0.810*,0.880,0.972*,1.064*,1.156*,1.248*,1.340,1.424*,1.508*,1.592*,1.676*,1.760,1.832*,1.904*,1.976*,2.048*,2.120,2.196*,2.272*,2.348*,2.424*,2.500,2.632*,2.764*,2.896*,3.028*,3.160,3.222*,3.284*,3.346*,3.408*,3.470,3.528*,3.586*,3.644*,3.702*,3.760,3.844*,3.928*,4.012*,4.096*,4.180,4.364*,4.548*,4.732*,4.916*,5.100,5.294*,5.488*,5.682*,5.876*,6.070,6.276*,6.482*,6.688*,6.894*,7.100,7.258*,7.416*,7.574*,7.732*,7.890,8.048*,8.206*,8.364*,8.522*,8.680,8.854*,9.028*,9.202*,9.376*,9.550,9.716*,9.882*,10.048*,10.214*,10.380,10.574*,10.768*,10.962*,11.156*,11.350,11.472*,11.594*,11.716*,11.838*,11.960,12.042*,12.124*,12.206*,12.288*,12.370,12.448*,12.526*,12.604*,12.682*,12.760,
Iceland,0.850,0.862*,0.874*,0.886*,0.898*,0.910,0.930*,0.950*,0.970*,0.990*,1.010,1.030*,1.050*,1.070*,1.090*,1.110,1.132*,1.154*,1.176*,1.198*,1.220,1.244*,1.268*,1.292*,1.316*,1.340,1.366*,1.392*,1.418*,1.444*,1.470,1.574*,1.678*,1.782*,1.886*,1.990,2.080*,2.170*,2.260*,2.350*,2.440,2.522*,2.604*,2.686*,2.768*,2.850,2.876*,2.902*,2.928*,2.954*,2.980,3.060*,3.140*,3.220*,3.300*,3.380,3.460*,3.540*,3.620*,3.700*,3.780,3.872*,3.964*,4.056*,4.148*,4.240,4.338*,4.436*,4.534*,4.632*,4.730,4.818*,4.906*,4.994*,5.082*,5.170,5.296*,5.422*,5.548*,5.674*,5.800,5.838*,5.876*,5.914*,5.952*,5.990,6.050*,6.110*,6.170*,6.230*,6.290,6.378*,6.466*,6.554*,6.642*,6.730,6.832*,6.934*,7.036*,7.138*,7.240,7.334*,7.428*,7.522*,7.616*,7.710,7.808*,7.906*,8.004*,8.102*,8.200,8.302*,8.404*,8.506*,8.608*,8.710,8.814*,8.918*,9.022*,9.126*,9.230,9.324*,9.418*,9.512*,9.606*,9.700,9.794*,9.888*,9.982*,10.076*,10.170,10.302*,10.434*,10.566*,10.698*,10.830,10.968*,11.106*,11.244*,11.382*,11.520,11.806*,12.092*,12.378*,12.664*,12.950,13.066*,13.182*,13.298*,13.414*,13.530,
Sri Lanka,0.160,0.164*,0.168*,0.172*,0.176*,0.180,0.182*,0.184*,0.186*,0.188*,0.190,0.198*,0.206*,0.214*,0.222*,0.230,0.244*,0.258*,0.272*,0.286*,0.300,0.316*,0.332*,0.348*,0.364*,0.380,0.400*,0.420*,0.440*,0.460*,0.480,0.500*,0.520*,0.540*,0.560*,0.580,0.638*,0.696*,0.754*,0.812*,0.870,0.930*,0.990*,1.050*,1.110*,1.170,1.220*,1.270*,1.320*,1.370*,1.420,1.552*,1.684*,1.816*,1.948*,2.080,2.148*,2.216*,2.284*,2.352*,2.420,2.488*,2.556*,2.624*,2.692*,2.760,2.818*,2.876*,2.934*,2.992*,3.050,3.100*,3.150*,3.200*,3.250*,3.300,3.350*,3.400*,3.450*,3.500*,3.550,3.608*,3.666*,3.724*,3.782*,3.840,3.896*,3.952*,4.008*,4.064*,4.120,4.194*,4.268*,4.342*,4.416*,4.490,4.918*,5.346*,5.774*,6.202*,6.630,6.698*,6.766*,6.834*,6.902*,6.970,7.020*,7.070*,7.120*,7.170*,7.220,7.354*,7.488*,7.622*,7.756*,7.890,8.092*,8.294*,8.496*,8.698*,8.900,9.086*,9.272*,9.458*,9.644*,9.830,10.018*,10.206*,10.394*,10.582*,10.770,10.782*,10.794*,10.806*,10.818*,10.830,10.798*,10.766*,10.734*,10.702*,10.670,10.554*,10.438*,10.322*,10.206*,10.090,10.138*,10.186*,10.234*,10.282*,10.330,
Egypt,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.022*,0.024*,0.026*,0.028*,0.030,0.032*,0.034*,0.036*,0.038*,0.040,0.042*,0.044*,0.046*,0.048*,0.050,0.054*,0.058*,0.062*,0.066*,0.070,0.074*,0.078*,0.082*,0.086*,0.090,0.096*,0.102*,0.108*,0.114*,0.120,0.128*,0.136*,0.144*,0.152*,0.160,0.172*,0.184*,0.196*,0.208*,0.220,0.238*,0.256*,0.274*,0.292*,0.310,0.330*,0.350*,0.370*,0.390*,0.410,0.420*,0.430*,0.440*,0.450*,0.460,0.428*,0.396*,0.364*,0.332*,0.300,0.312*,0.324*,0.336*,0.348*,0.360,0.372*,0.384*,0.396*,0.408*,0.420,0.444*,0.468*,0.492*,0.516*,0.540,0.572*,0.604*,0.636*,0.668*,0.700,0.730*,0.760*,0.790*,0.820*,0.850,0.902*,0.954*,1.006*,1.058*,1.110,1.170*,1.230*,1.290*,1.350*,1.410,1.492*,1.574*,1.656*,1.738*,1.820,2.016*,2.212*,2.408*,2.604*,2.800,3.024*,3.248*,3.472*,3.696*,3.920,4.056*,4.192*,4.328*,4.464*,4.600,4.752*,4.904*,5.056*,5.208*,5.360,5.548*,5.736*,5.924*,6.112*,6.300,6.426*,6.552*,6.678*,6.804*,6.930,7.032*,7.134*,7.236*,7.338*,7.440,7.458*,7.476*,7.494*,7.512*,7.530,7.626*,7.722*,7.818*,7.914*,8.010,
Libya,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.018*,0.026*,0.034*,0.042*,0.050,0.056*,0.062*,0.068*,0.074*,0.080,0.084*,0.088*,0.092*,0.096*,0.100,0.118*,0.136*,0.154*,0.172*,0.190,0.204*,0.218*,0.232*,0.246*,0.260,0.270*,0.280*,0.290*,0.300*,0.310,0.320*,0.330*,0.340*,0.350*,0.360,0.370*,0.380*,0.390*,0.400*,0.410,0.422*,0.434*,0.446*,0.458*,0.470,0.494*,0.518*,0.542*,0.566*,0.590,0.616*,0.642*,0.668*,0.694*,0.720,0.794*,0.868*,0.942*,1.016*,1.090,1.204*,1.318*,1.432*,1.546*,1.660,1.798*,1.936*,2.074*,2.212*,2.350,2.570*,2.790*,3.010*,3.230*,3.450,3.670*,3.890*,4.110*,4.330*,4.550,4.724*,4.898*,5.072*,5.246*,5.420,5.562*,5.704*,5.846*,5.988*,6.130,6.312*,6.494*,6.676*,6.858*,7.040,7.190*,7.340*,7.490*,7.640*,7.790,7.918*,8.046*,8.174*,8.302*,8.430,8.554*,8.678*,8.802*,8.926*,9.050,9.154*,9.258*,9.362*,9.466*,9.570,
Nepal,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.022*,0.034*,0.046*,0.058*,0.070,0.072*,0.074*,0.076*,0.078*,0.080,0.080*,0.080*,0.080*,0.080*,0.080,0.082*,0.084*,0.086*,0.088*,0.090,0.090*,0.090*,0.090*,0.090*,0.090,0.094*,0.098*,0.102*,0.106*,0.110,0.110*,0.110*,0.110*,0.110*,0.110,0.112*,0.114*,0.116*,0.118*,0.120,0.124*,0.128*,0.132*,0.136*,0.140,0.168*,0.196*,0.224*,0.252*,0.280,0.328*,0.376*,0.424*,0.472*,0.520,0.566*,0.612*,0.658*,0.704*,0.750,0.808*,0.866*,0.924*,0.982*,1.040,1.204*,1.368*,1.532*,1.696*,1.860,2.004*,2.148*,2.292*,2.436*,2.580,2.616*,2.652*,2.688*,2.724*,2.760,2.834*,2.908*,2.982*,3.056*,3.130,3.252*,3.374*,3.496*,3.618*,3.740,3.880*,4.020*,4.160*,4.300*,4.440,4.640*,4.840*,5.040*,5.240*,5.440,5.590*,5.740*,5.890*,6.040*,6.190,
